timestamp,time_s,T_CPU,T_CASE,T_AMBIENT,noise,pwm,rpm,mode,raw_line
2026-05-13T12:36:49,2.05,33.88,31.81,25.56,28.2,0.0,,FUZZY,"33.88,31.81,25.56,28.20,0.00,FUZZY"
2026-05-13T12:36:50,3.41,33.94,31.81,25.62,40.08,7.51,,FUZZY,"33.94,31.81,25.62,40.08,7.51,FUZZY"
2026-05-13T12:36:52,4.82,33.94,31.75,25.56,43.03,13.22,,FUZZY,"33.94,31.75,25.56,43.03,13.22,FUZZY"
2026-05-13T12:36:53,6.25,33.94,31.75,25.62,48.41,19.29,,FUZZY,"33.94,31.75,25.62,48.41,19.29,FUZZY"
2026-05-13T12:36:54,7.66,34.0,31.75,25.56,55.97,14.47,,FUZZY,"34.00,31.75,25.56,55.97,14.47,FUZZY"
2026-05-13T12:36:56,9.09,34.0,31.69,25.62,48.79,20.02,,FUZZY,"34.00,31.69,25.62,48.79,20.02,FUZZY"
2026-05-13T12:36:57,10.5,34.0,31.69,25.56,53.71,15.02,,FUZZY,"34.00,31.69,25.56,53.71,15.02,FUZZY"
2026-05-13T12:36:59,11.92,34.06,31.69,25.56,55.09,11.26,,FUZZY,"34.06,31.69,25.56,55.09,11.26,FUZZY"
2026-05-13T12:37:00,13.34,34.13,31.69,25.56,49.63,16.23,,FUZZY,"34.13,31.69,25.56,49.63,16.23,FUZZY"
2026-05-13T12:37:02,14.76,34.13,31.62,25.56,43.85,21.13,,FUZZY,"34.13,31.62,25.56,43.85,21.13,FUZZY"
2026-05-13T12:37:03,16.19,34.13,31.62,25.56,49.94,23.48,,FUZZY,"34.13,31.62,25.56,49.94,23.48,FUZZY"
2026-05-13T12:37:04,17.61,34.19,31.62,25.62,48.18,27.27,,FUZZY,"34.19,31.62,25.62,48.18,27.27,FUZZY"
2026-05-13T12:37:06,19.04,34.19,31.62,25.56,48.07,30.23,,FUZZY,"34.19,31.62,25.56,48.07,30.23,FUZZY"
2026-05-13T12:37:07,20.45,34.19,31.62,25.62,50.43,31.17,,FUZZY,"34.19,31.62,25.62,50.43,31.17,FUZZY"
2026-05-13T12:37:09,21.87,34.25,31.56,25.56,56.17,23.38,,FUZZY,"34.25,31.56,25.56,56.17,23.38,FUZZY"
2026-05-13T12:37:10,23.28,34.31,31.56,25.56,52.47,25.06,,FUZZY,"34.31,31.56,25.56,52.47,25.06,FUZZY"
2026-05-13T12:37:11,24.7,34.31,31.56,25.56,54.59,26.32,,FUZZY,"34.31,31.56,25.56,54.59,26.32,FUZZY"
2026-05-13T12:37:13,26.11,34.31,31.56,25.56,53.03,27.27,,FUZZY,"34.31,31.56,25.56,53.03,27.27,FUZZY"
2026-05-13T12:37:14,27.52,34.31,31.5,25.56,52.41,27.97,,FUZZY,"34.31,31.50,25.56,52.41,27.97,FUZZY"
2026-05-13T12:37:16,28.94,34.38,31.5,25.56,54.57,28.7,,FUZZY,"34.38,31.50,25.56,54.57,28.70,FUZZY"
2026-05-13T12:37:17,30.35,34.38,31.5,25.56,51.83,29.25,,FUZZY,"34.38,31.50,25.56,51.83,29.25,FUZZY"
2026-05-13T12:37:19,31.77,34.38,31.5,25.56,42.33,32.12,,FUZZY,"34.38,31.50,25.56,42.33,32.12,FUZZY"
2026-05-13T12:37:20,33.19,34.44,31.44,25.56,47.53,34.75,,FUZZY,"34.44,31.44,25.56,47.53,34.75,FUZZY"
2026-05-13T12:37:21,34.61,34.44,31.44,25.56,51.41,33.98,,FUZZY,"34.44,31.44,25.56,51.41,33.98,FUZZY"
2026-05-13T12:37:23,36.02,34.44,31.44,25.56,44.57,36.03,,FUZZY,"34.44,31.44,25.56,44.57,36.03,FUZZY"
2026-05-13T12:37:24,37.43,34.5,31.44,25.56,50.23,35.13,,FUZZY,"34.50,31.44,25.56,50.23,35.13,FUZZY"
2026-05-13T12:37:26,38.85,34.5,31.44,25.56,44.69,37.23,,FUZZY,"34.50,31.44,25.56,44.69,37.23,FUZZY"
2026-05-13T12:37:27,40.26,34.5,31.44,25.56,53.88,36.03,,FUZZY,"34.50,31.44,25.56,53.88,36.03,FUZZY"
2026-05-13T12:37:28,41.68,34.5,31.37,25.56,53.95,35.12,,FUZZY,"34.50,31.37,25.56,53.95,35.12,FUZZY"
2026-05-13T12:37:30,43.09,34.56,31.37,25.56,53.98,34.63,,FUZZY,"34.56,31.37,25.56,53.98,34.63,FUZZY"
2026-05-13T12:37:31,44.5,34.56,31.37,25.56,50.39,34.27,,FUZZY,"34.56,31.37,25.56,50.39,34.27,FUZZY"
2026-05-13T12:37:33,45.92,34.63,31.37,25.56,51.96,34.18,,FUZZY,"34.63,31.37,25.56,51.96,34.18,FUZZY"
2026-05-13T12:37:34,47.33,34.63,31.37,25.56,52.58,34.11,,FUZZY,"34.63,31.37,25.56,52.58,34.11,FUZZY"
2026-05-13T12:37:36,48.75,34.63,31.37,25.56,40.83,37.15,,FUZZY,"34.63,31.37,25.56,40.83,37.15,FUZZY"
2026-05-13T12:37:37,50.16,34.69,31.37,25.56,51.73,36.52,,FUZZY,"34.69,31.37,25.56,51.73,36.52,FUZZY"
2026-05-13T12:37:38,51.59,34.69,31.37,25.56,47.09,38.17,,FUZZY,"34.69,31.37,25.56,47.09,38.17,FUZZY"
2026-05-13T12:37:40,53.01,34.69,31.37,25.56,47.04,39.42,,FUZZY,"34.69,31.37,25.56,47.04,39.42,FUZZY"
2026-05-13T12:37:41,54.43,34.69,31.37,25.56,54.81,38.23,,FUZZY,"34.69,31.37,25.56,54.81,38.23,FUZZY"
2026-05-13T12:37:43,55.84,34.75,31.37,25.5,59.13,36.59,,FUZZY,"34.75,31.37,25.50,59.13,36.59,FUZZY"
2026-05-13T12:37:44,57.24,34.75,31.31,25.5,53.65,35.37,,FUZZY,"34.75,31.31,25.50,53.65,35.37,FUZZY"
2026-05-13T12:37:45,58.66,34.75,31.37,25.5,47.26,37.29,,FUZZY,"34.75,31.37,25.50,47.26,37.29,FUZZY"
2026-05-13T12:37:47,60.07,34.75,31.31,25.56,52.5,36.8,,FUZZY,"34.75,31.31,25.56,52.50,36.80,FUZZY"
2026-05-13T12:37:48,61.48,34.81,31.37,25.5,57.0,35.73,,FUZZY,"34.81,31.37,25.50,57.00,35.73,FUZZY"
2026-05-13T12:37:50,62.9,34.81,31.31,25.56,50.4,35.68,,FUZZY,"34.81,31.31,25.56,50.40,35.68,FUZZY"
2026-05-13T12:37:51,64.31,34.81,31.37,25.56,53.16,35.78,,FUZZY,"34.81,31.37,25.56,53.16,35.78,FUZZY"
2026-05-13T12:37:52,65.72,34.81,31.31,25.56,53.66,35.85,,FUZZY,"34.81,31.31,25.56,53.66,35.85,FUZZY"
2026-05-13T12:37:54,67.14,34.88,31.31,25.56,57.47,36.09,,FUZZY,"34.88,31.31,25.56,57.47,36.09,FUZZY"
2026-05-13T12:37:55,68.55,34.88,31.31,25.56,57.79,36.27,,FUZZY,"34.88,31.31,25.56,57.79,36.27,FUZZY"
2026-05-13T12:37:57,69.96,34.88,31.31,25.56,60.31,36.4,,FUZZY,"34.88,31.31,25.56,60.31,36.40,FUZZY"
2026-05-13T12:37:58,71.38,34.94,31.31,25.56,57.73,36.68,,FUZZY,"34.94,31.31,25.56,57.73,36.68,FUZZY"
2026-05-13T12:38:00,72.79,34.94,31.31,25.56,50.09,36.69,,FUZZY,"34.94,31.31,25.56,50.09,36.69,FUZZY"
2026-05-13T12:38:01,74.22,35.0,31.31,25.56,48.84,36.98,,FUZZY,"35.00,31.31,25.56,48.84,36.98,FUZZY"
2026-05-13T12:38:02,75.65,35.0,31.31,25.56,47.13,38.81,,FUZZY,"35.00,31.31,25.56,47.13,38.81,FUZZY"
2026-05-13T12:38:04,77.06,35.06,31.31,25.56,54.85,38.85,,FUZZY,"35.06,31.31,25.56,54.85,38.85,FUZZY"
2026-05-13T12:38:05,78.47,35.13,31.31,25.56,51.34,39.0,,FUZZY,"35.13,31.31,25.56,51.34,39.00,FUZZY"
2026-05-13T12:38:07,79.89,35.19,31.31,25.56,54.74,39.37,,FUZZY,"35.19,31.31,25.56,54.74,39.37,FUZZY"
2026-05-13T12:38:08,81.3,35.19,31.31,25.56,56.09,39.65,,FUZZY,"35.19,31.31,25.56,56.09,39.65,FUZZY"
2026-05-13T12:38:09,82.72,35.25,31.25,25.56,62.04,40.04,,FUZZY,"35.25,31.25,25.56,62.04,40.04,FUZZY"
2026-05-13T12:38:11,84.13,35.31,31.31,25.56,61.42,40.54,,FUZZY,"35.31,31.31,25.56,61.42,40.54,FUZZY"
2026-05-13T12:38:12,85.54,35.38,31.31,25.56,57.57,41.12,,FUZZY,"35.38,31.31,25.56,57.57,41.12,FUZZY"
2026-05-13T12:38:14,86.96,35.44,31.25,25.56,58.43,41.76,,FUZZY,"35.44,31.25,25.56,58.43,41.76,FUZZY"
2026-05-13T12:38:15,88.37,35.44,31.25,25.56,60.57,42.23,,FUZZY,"35.44,31.25,25.56,60.57,42.23,FUZZY"
2026-05-13T12:38:17,89.78,35.5,31.25,25.56,51.83,42.96,,FUZZY,"35.50,31.25,25.56,51.83,42.96,FUZZY"
2026-05-13T12:38:18,91.18,35.56,31.31,25.56,57.33,43.34,,FUZZY,"35.56,31.31,25.56,57.33,43.34,FUZZY"
2026-05-13T12:38:19,92.59,35.63,31.25,25.56,62.53,43.62,,FUZZY,"35.63,31.25,25.56,62.53,43.62,FUZZY"
2026-05-13T12:38:21,94.0,35.69,31.31,25.56,49.01,44.43,,FUZZY,"35.69,31.31,25.56,49.01,44.43,FUZZY"
2026-05-13T12:38:22,95.41,35.75,31.31,25.56,55.61,44.43,,FUZZY,"35.75,31.31,25.56,55.61,44.43,FUZZY"
2026-05-13T12:38:24,96.81,35.81,31.31,25.56,52.24,44.58,,FUZZY,"35.81,31.31,25.56,52.24,44.58,FUZZY"
2026-05-13T12:38:25,98.22,35.88,31.31,25.56,46.1,48.83,,FUZZY,"35.88,31.31,25.56,46.10,48.83,FUZZY"
2026-05-13T12:38:26,99.63,35.94,31.31,25.56,56.24,47.72,,FUZZY,"35.94,31.31,25.56,56.24,47.72,FUZZY"
2026-05-13T12:38:28,101.04,36.0,31.31,25.56,53.7,46.97,,FUZZY,"36.00,31.31,25.56,53.70,46.97,FUZZY"
2026-05-13T12:38:29,102.45,36.06,31.31,25.56,47.28,49.14,,FUZZY,"36.06,31.31,25.56,47.28,49.14,FUZZY"
2026-05-13T12:38:31,103.86,36.13,31.31,25.56,48.31,49.47,,FUZZY,"36.13,31.31,25.56,48.31,49.47,FUZZY"
2026-05-13T12:38:32,105.26,36.19,31.31,25.56,55.92,48.21,,FUZZY,"36.19,31.31,25.56,55.92,48.21,FUZZY"
2026-05-13T12:38:33,106.67,36.25,31.31,25.56,43.97,52.95,,FUZZY,"36.25,31.31,25.56,43.97,52.95,FUZZY"
2026-05-13T12:38:35,108.08,36.31,31.31,25.56,43.39,56.51,,FUZZY,"36.31,31.31,25.56,43.39,56.51,FUZZY"
2026-05-13T12:38:36,109.48,36.38,31.31,25.56,52.76,53.61,,FUZZY,"36.38,31.31,25.56,52.76,53.61,FUZZY"
2026-05-13T12:38:38,110.89,36.44,31.31,25.62,52.3,52.11,,FUZZY,"36.44,31.31,25.62,52.30,52.11,FUZZY"
2026-05-13T12:38:39,112.3,36.5,31.37,25.56,46.12,54.44,,FUZZY,"36.50,31.37,25.56,46.12,54.44,FUZZY"
2026-05-13T12:38:40,113.71,36.56,31.37,25.56,51.45,52.15,,FUZZY,"36.56,31.37,25.56,51.45,52.15,FUZZY"
2026-05-13T12:38:42,115.11,36.63,31.37,25.56,59.58,50.18,,FUZZY,"36.63,31.37,25.56,59.58,50.18,FUZZY"
2026-05-13T12:38:43,116.52,36.69,31.37,25.56,62.83,48.72,,FUZZY,"36.69,31.37,25.56,62.83,48.72,FUZZY"
2026-05-13T12:38:45,117.92,36.75,31.37,25.56,64.13,47.64,,FUZZY,"36.75,31.37,25.56,64.13,47.64,FUZZY"
2026-05-13T12:38:46,119.33,36.81,31.37,25.56,58.65,46.8,,FUZZY,"36.81,31.37,25.56,58.65,46.80,FUZZY"
2026-05-13T12:38:47,120.74,36.88,31.37,25.56,53.46,46.29,,FUZZY,"36.88,31.37,25.56,53.46,46.29,FUZZY"
2026-05-13T12:38:49,122.15,36.94,31.37,25.56,47.18,48.76,,FUZZY,"36.94,31.37,25.56,47.18,48.76,FUZZY"
2026-05-13T12:38:50,123.55,37.0,31.44,25.5,56.07,46.98,,FUZZY,"37.00,31.44,25.50,56.07,46.98,FUZZY"
2026-05-13T12:38:52,124.96,37.06,31.37,25.56,51.23,46.57,,FUZZY,"37.06,31.37,25.56,51.23,46.57,FUZZY"
2026-05-13T12:38:53,126.36,37.13,31.37,25.56,54.09,46.09,,FUZZY,"37.13,31.37,25.56,54.09,46.09,FUZZY"
2026-05-13T12:38:55,127.77,37.19,31.44,25.62,52.24,46.48,,FUZZY,"37.19,31.44,25.62,52.24,46.48,FUZZY"
2026-05-13T12:38:56,129.18,37.25,31.44,25.56,62.29,45.96,,FUZZY,"37.25,31.44,25.56,62.29,45.96,FUZZY"
2026-05-13T12:38:57,130.59,37.25,31.44,25.56,47.72,47.82,,FUZZY,"37.25,31.44,25.56,47.72,47.82,FUZZY"
2026-05-13T12:38:59,132.0,37.31,31.44,25.56,65.89,47.03,,FUZZY,"37.31,31.44,25.56,65.89,47.03,FUZZY"
2026-05-13T12:39:00,133.4,37.38,31.44,25.62,55.75,46.94,,FUZZY,"37.38,31.44,25.62,55.75,46.94,FUZZY"
2026-05-13T12:39:02,134.81,37.38,31.44,25.56,58.9,46.32,,FUZZY,"37.38,31.44,25.56,58.90,46.32,FUZZY"
2026-05-13T12:39:03,136.22,37.44,31.44,25.62,72.16,47.72,,FUZZY,"37.44,31.44,25.62,72.16,47.72,FUZZY"
2026-05-13T12:39:04,137.62,37.5,31.44,25.62,50.46,47.95,,FUZZY,"37.50,31.44,25.62,50.46,47.95,FUZZY"
2026-05-13T12:39:06,139.03,37.5,31.5,25.62,54.39,47.7,,FUZZY,"37.50,31.50,25.62,54.39,47.70,FUZZY"
2026-05-13T12:39:07,140.44,37.5,31.5,25.62,54.75,47.48,,FUZZY,"37.50,31.50,25.62,54.75,47.48,FUZZY"
2026-05-13T12:39:09,141.85,37.5,31.5,25.62,46.5,50.5,,FUZZY,"37.50,31.50,25.62,46.50,50.50,FUZZY"
2026-05-13T12:39:10,143.26,37.56,31.5,25.62,45.0,54.88,,FUZZY,"37.56,31.50,25.62,45.00,54.88,FUZZY"
2026-05-13T12:39:11,144.67,37.63,31.5,25.62,66.0,53.28,,FUZZY,"37.63,31.50,25.62,66.00,53.28,FUZZY"
2026-05-13T12:39:13,146.08,37.63,31.5,25.56,78.6,51.31,,FUZZY,"37.63,31.50,25.56,78.60,51.31,FUZZY"
2026-05-13T12:39:14,147.49,37.63,31.5,25.56,59.04,50.04,,FUZZY,"37.63,31.50,25.56,59.04,50.04,FUZZY"
2026-05-13T12:39:16,148.91,37.69,31.5,25.56,53.62,49.34,,FUZZY,"37.69,31.50,25.56,53.62,49.34,FUZZY"
2026-05-13T12:39:17,150.32,37.69,31.5,25.62,58.05,49.28,,FUZZY,"37.69,31.50,25.62,58.05,49.28,FUZZY"
2026-05-13T12:39:18,151.73,37.69,31.56,25.62,44.22,54.32,,FUZZY,"37.69,31.56,25.62,44.22,54.32,FUZZY"
2026-05-13T12:39:20,153.14,37.69,31.56,25.56,51.29,52.81,,FUZZY,"37.69,31.56,25.56,51.29,52.81,FUZZY"
2026-05-13T12:39:21,154.55,37.69,31.56,25.62,55.31,51.89,,FUZZY,"37.69,31.56,25.62,55.31,51.89,FUZZY"
2026-05-13T12:39:23,155.98,37.69,31.56,25.62,49.13,52.3,,FUZZY,"37.69,31.56,25.62,49.13,52.30,FUZZY"
2026-05-13T12:39:24,157.39,37.69,31.56,25.62,58.65,51.51,,FUZZY,"37.69,31.56,25.62,58.65,51.51,FUZZY"
2026-05-13T12:39:26,158.8,37.69,31.56,25.62,53.46,50.97,,FUZZY,"37.69,31.56,25.62,53.46,50.97,FUZZY"
2026-05-13T12:39:27,160.21,37.75,31.56,25.62,54.98,50.71,,FUZZY,"37.75,31.56,25.62,54.98,50.71,FUZZY"
2026-05-13T12:39:28,161.63,37.69,31.56,25.62,51.39,50.66,,FUZZY,"37.69,31.56,25.62,51.39,50.66,FUZZY"
2026-05-13T12:39:30,163.04,37.75,31.62,25.62,56.56,50.48,,FUZZY,"37.75,31.62,25.62,56.56,50.48,FUZZY"
2026-05-13T12:39:31,164.45,37.75,31.62,25.62,59.82,50.34,,FUZZY,"37.75,31.62,25.62,59.82,50.34,FUZZY"
2026-05-13T12:39:33,165.86,37.75,31.62,25.62,81.53,49.93,,FUZZY,"37.75,31.62,25.62,81.53,49.93,FUZZY"
2026-05-13T12:39:34,167.28,37.75,31.62,25.62,70.41,50.73,,FUZZY,"37.75,31.62,25.62,70.41,50.73,FUZZY"
2026-05-13T12:39:35,168.69,37.75,31.62,25.62,61.16,50.53,,FUZZY,"37.75,31.62,25.62,61.16,50.53,FUZZY"
2026-05-13T12:39:37,170.11,37.75,31.62,25.62,75.47,50.31,,FUZZY,"37.75,31.62,25.62,75.47,50.31,FUZZY"
2026-05-13T12:39:38,171.52,37.75,31.62,25.62,60.19,50.21,,FUZZY,"37.75,31.62,25.62,60.19,50.21,FUZZY"
2026-05-13T12:39:40,172.93,37.69,31.62,25.62,54.67,49.94,,FUZZY,"37.69,31.62,25.62,54.67,49.94,FUZZY"
2026-05-13T12:39:41,174.34,37.69,31.62,25.62,59.07,49.73,,FUZZY,"37.69,31.62,25.62,59.07,49.73,FUZZY"
2026-05-13T12:39:43,175.75,37.69,31.62,25.62,55.43,49.58,,FUZZY,"37.69,31.62,25.62,55.43,49.58,FUZZY"
2026-05-13T12:39:44,177.18,37.69,31.62,25.62,46.77,52.58,,FUZZY,"37.69,31.62,25.62,46.77,52.58,FUZZY"
2026-05-13T12:39:45,178.59,37.69,31.62,25.62,67.31,51.86,,FUZZY,"37.69,31.62,25.62,67.31,51.86,FUZZY"
2026-05-13T12:39:47,180.0,37.69,31.62,25.62,53.32,51.25,,FUZZY,"37.69,31.62,25.62,53.32,51.25,FUZZY"
2026-05-13T12:39:48,181.41,37.69,31.62,25.62,50.73,51.19,,FUZZY,"37.69,31.62,25.62,50.73,51.19,FUZZY"
2026-05-13T12:39:50,182.82,37.69,31.69,25.62,58.69,50.67,,FUZZY,"37.69,31.69,25.62,58.69,50.67,FUZZY"
2026-05-13T12:39:51,184.23,37.69,31.69,25.62,69.08,50.72,,FUZZY,"37.69,31.69,25.62,69.08,50.72,FUZZY"
2026-05-13T12:39:52,185.65,37.63,31.69,25.62,75.03,49.63,,FUZZY,"37.63,31.69,25.62,75.03,49.63,FUZZY"
2026-05-13T12:39:54,187.06,37.63,31.69,25.62,66.61,49.39,,FUZZY,"37.63,31.69,25.62,66.61,49.39,FUZZY"
2026-05-13T12:39:55,188.48,37.63,31.69,25.62,47.04,51.87,,FUZZY,"37.63,31.69,25.62,47.04,51.87,FUZZY"
2026-05-13T12:39:57,189.89,37.63,31.75,25.62,52.42,51.18,,FUZZY,"37.63,31.75,25.62,52.42,51.18,FUZZY"
2026-05-13T12:39:58,191.3,37.63,31.75,25.69,56.37,50.88,,FUZZY,"37.63,31.75,25.69,56.37,50.88,FUZZY"
2026-05-13T12:39:59,192.72,37.63,31.75,25.62,67.55,50.44,,FUZZY,"37.63,31.75,25.62,67.55,50.44,FUZZY"
2026-05-13T12:40:01,194.13,37.63,31.75,25.62,52.82,50.06,,FUZZY,"37.63,31.75,25.62,52.82,50.06,FUZZY"
2026-05-13T12:40:02,195.54,37.63,31.75,25.62,50.53,50.14,,FUZZY,"37.63,31.75,25.62,50.53,50.14,FUZZY"
2026-05-13T12:40:04,196.95,37.56,31.75,25.62,68.21,49.77,,FUZZY,"37.56,31.75,25.62,68.21,49.77,FUZZY"
2026-05-13T12:40:05,198.36,37.56,31.75,25.62,69.28,49.67,,FUZZY,"37.56,31.75,25.62,69.28,49.67,FUZZY"
2026-05-13T12:40:07,199.78,37.56,31.75,25.62,48.11,50.48,,FUZZY,"37.56,31.75,25.62,48.11,50.48,FUZZY"
2026-05-13T12:40:08,201.2,37.5,31.75,25.62,45.05,54.59,,FUZZY,"37.50,31.75,25.62,45.05,54.59,FUZZY"
2026-05-13T12:40:09,202.6,37.5,31.75,25.62,44.42,57.74,,FUZZY,"37.50,31.75,25.62,44.42,57.74,FUZZY"
2026-05-13T12:40:11,204.01,37.5,31.75,25.62,74.17,54.65,,FUZZY,"37.50,31.75,25.62,74.17,54.65,FUZZY"
2026-05-13T12:40:12,205.43,37.5,31.75,25.62,71.07,53.53,,FUZZY,"37.50,31.75,25.62,71.07,53.53,FUZZY"
2026-05-13T12:40:14,206.83,37.5,31.75,25.62,60.83,51.84,,FUZZY,"37.50,31.75,25.62,60.83,51.84,FUZZY"
2026-05-13T12:40:15,208.24,37.5,31.81,25.69,65.73,51.08,,FUZZY,"37.50,31.81,25.69,65.73,51.08,FUZZY"
2026-05-13T12:40:16,209.64,37.44,31.81,25.62,65.29,50.02,,FUZZY,"37.44,31.81,25.62,65.29,50.02,FUZZY"
2026-05-13T12:40:18,211.05,37.44,31.81,25.69,60.92,49.65,,FUZZY,"37.44,31.81,25.69,60.92,49.65,FUZZY"
2026-05-13T12:40:19,212.46,37.44,31.81,25.69,74.17,48.59,,FUZZY,"37.44,31.81,25.69,74.17,48.59,FUZZY"
2026-05-13T12:40:21,213.87,37.38,31.81,25.69,60.27,48.55,,FUZZY,"37.38,31.81,25.69,60.27,48.55,FUZZY"
2026-05-13T12:40:22,215.27,37.38,31.81,25.69,55.31,48.54,,FUZZY,"37.38,31.81,25.69,55.31,48.54,FUZZY"
2026-05-13T12:40:23,216.68,37.38,31.75,25.69,51.52,48.92,,FUZZY,"37.38,31.75,25.69,51.52,48.92,FUZZY"
2026-05-13T12:40:25,218.09,37.38,31.81,25.69,65.01,48.84,,FUZZY,"37.38,31.81,25.69,65.01,48.84,FUZZY"
2026-05-13T12:40:26,219.49,37.38,31.81,25.69,59.6,48.74,,FUZZY,"37.38,31.81,25.69,59.60,48.74,FUZZY"
2026-05-13T12:40:28,220.9,37.38,31.81,25.69,55.64,48.67,,FUZZY,"37.38,31.81,25.69,55.64,48.67,FUZZY"
2026-05-13T12:40:29,222.31,37.31,31.81,25.69,49.26,49.53,,FUZZY,"37.31,31.81,25.69,49.26,49.53,FUZZY"
2026-05-13T12:40:30,223.71,37.31,31.81,25.69,69.5,49.85,,FUZZY,"37.31,31.81,25.69,69.50,49.85,FUZZY"
2026-05-13T12:40:32,225.12,37.31,31.81,25.69,57.8,49.49,,FUZZY,"37.31,31.81,25.69,57.80,49.49,FUZZY"
2026-05-13T12:40:33,226.53,37.31,31.81,25.69,57.92,49.21,,FUZZY,"37.31,31.81,25.69,57.92,49.21,FUZZY"
2026-05-13T12:40:35,227.93,37.25,31.81,25.69,53.17,49.21,,FUZZY,"37.25,31.81,25.69,53.17,49.21,FUZZY"
2026-05-13T12:40:36,229.34,37.25,31.81,25.69,52.47,49.28,,FUZZY,"37.25,31.81,25.69,52.47,49.28,FUZZY"
2026-05-13T12:40:38,230.75,37.25,31.81,25.69,44.99,53.75,,FUZZY,"37.25,31.81,25.69,44.99,53.75,FUZZY"
2026-05-13T12:40:39,232.15,37.25,31.81,25.69,56.99,52.39,,FUZZY,"37.25,31.81,25.69,56.99,52.39,FUZZY"
2026-05-13T12:40:40,233.56,37.19,31.81,25.69,56.4,51.37,,FUZZY,"37.19,31.81,25.69,56.40,51.37,FUZZY"
2026-05-13T12:40:42,234.96,37.19,31.81,25.69,60.96,50.6,,FUZZY,"37.19,31.81,25.69,60.96,50.60,FUZZY"
2026-05-13T12:40:43,236.37,37.19,31.81,25.69,49.58,50.88,,FUZZY,"37.19,31.81,25.69,49.58,50.88,FUZZY"
2026-05-13T12:40:45,237.78,37.19,31.81,25.69,43.83,54.96,,FUZZY,"37.19,31.81,25.69,43.83,54.96,FUZZY"
2026-05-13T12:40:46,239.19,37.19,31.87,25.69,51.13,53.79,,FUZZY,"37.19,31.87,25.69,51.13,53.79,FUZZY"
2026-05-13T12:40:47,240.59,37.19,31.81,25.69,80.45,50.76,,FUZZY,"37.19,31.81,25.69,80.45,50.76,FUZZY"
2026-05-13T12:40:49,242.0,37.13,31.87,25.69,90.38,48.48,,FUZZY,"37.13,31.87,25.69,90.38,48.48,FUZZY"
2026-05-13T12:40:50,243.4,37.13,31.87,25.69,67.95,48.79,,FUZZY,"37.13,31.87,25.69,67.95,48.79,FUZZY"
2026-05-13T12:40:52,244.81,37.13,31.87,25.62,64.98,48.29,,FUZZY,"37.13,31.87,25.62,64.98,48.29,FUZZY"
2026-05-13T12:40:53,246.22,37.06,31.81,25.69,61.99,48.27,,FUZZY,"37.06,31.81,25.69,61.99,48.27,FUZZY"
2026-05-13T12:40:54,247.62,37.06,31.87,25.69,60.8,48.25,,FUZZY,"37.06,31.87,25.69,60.80,48.25,FUZZY"
2026-05-13T12:40:56,249.03,37.06,31.87,25.69,61.52,48.23,,FUZZY,"37.06,31.87,25.69,61.52,48.23,FUZZY"
2026-05-13T12:40:57,250.43,37.06,31.87,25.69,42.01,52.98,,FUZZY,"37.06,31.87,25.69,42.01,52.98,FUZZY"
2026-05-13T12:40:59,251.84,37.06,31.87,25.69,67.2,52.07,,FUZZY,"37.06,31.87,25.69,67.20,52.07,FUZZY"
2026-05-13T12:41:00,253.25,37.06,31.87,25.62,78.48,49.47,,FUZZY,"37.06,31.87,25.62,78.48,49.47,FUZZY"
2026-05-13T12:41:01,254.65,37.06,31.87,25.62,55.99,48.75,,FUZZY,"37.06,31.87,25.62,55.99,48.75,FUZZY"
2026-05-13T12:41:03,256.06,37.13,31.87,25.69,66.8,48.86,,FUZZY,"37.13,31.87,25.69,66.80,48.86,FUZZY"
2026-05-13T12:41:04,257.47,37.13,31.87,25.69,60.92,48.7,,FUZZY,"37.13,31.87,25.69,60.92,48.70,FUZZY"
2026-05-13T12:41:06,258.87,37.13,31.87,25.69,57.37,48.58,,FUZZY,"37.13,31.87,25.69,57.37,48.58,FUZZY"
2026-05-13T12:41:07,260.28,37.13,31.87,25.62,49.95,48.71,,FUZZY,"37.13,31.87,25.62,49.95,48.71,FUZZY"
2026-05-13T12:41:08,261.69,37.19,31.87,25.69,51.78,49.0,,FUZZY,"37.19,31.87,25.69,51.78,49.00,FUZZY"
2026-05-13T12:41:10,263.1,37.19,31.87,25.69,50.11,49.54,,FUZZY,"37.19,31.87,25.69,50.11,49.54,FUZZY"
2026-05-13T12:41:11,264.5,37.19,31.94,25.69,66.84,49.46,,FUZZY,"37.19,31.94,25.69,66.84,49.46,FUZZY"
2026-05-13T12:41:13,265.91,37.25,31.87,25.69,78.94,47.51,,FUZZY,"37.25,31.87,25.69,78.94,47.51,FUZZY"
2026-05-13T12:41:14,267.31,37.25,31.94,25.69,53.78,47.87,,FUZZY,"37.25,31.94,25.69,53.78,47.87,FUZZY"
2026-05-13T12:41:15,268.73,37.31,31.94,25.69,45.51,52.04,,FUZZY,"37.31,31.94,25.69,45.51,52.04,FUZZY"
2026-05-13T12:41:17,270.13,37.31,31.94,25.69,55.4,51.15,,FUZZY,"37.31,31.94,25.69,55.40,51.15,FUZZY"
2026-05-13T12:41:18,271.54,37.38,31.94,25.69,70.76,51.4,,FUZZY,"37.38,31.94,25.69,70.76,51.40,FUZZY"
2026-05-13T12:41:20,272.95,37.38,31.94,25.69,85.9,48.96,,FUZZY,"37.38,31.94,25.69,85.90,48.96,FUZZY"
